sales_id,Date,Territory,territory_key,Region,region_key,Category,Product,Value,Volume,Customer_Segment,customer_segment_key
SALE-007868,31-12-2025,Chennai,2,North,1,A,P3,50568,403,Retail,2
SALE-007869,08-12-2025,Bangalore,1,South,2,E,P1,28096,15,Retail,2
SALE-007870,12-02-2025,Chennai,2,North,1,C,P2,39579,307,Retail,2
SALE-007871,30-07-2025,Mumbai,4,North,1,B,P4,40278,153,Retail,2
SALE-007872,01-04-2026,Mumbai,4,North,1,E,P1,42215,204,Wholesale,3
SALE-007873,19-07-2025,Bangalore,1,West,3,D,P5,25935,481,Online,1
SALE-007874,25-10-2025,Delhi,3,North,1,E,P5,44026,362,Retail,2
SALE-007875,12-12-2025,Delhi,3,South,2,B,P2,8877,72,Online,1
SALE-007876,28-08-2025,Mumbai,4,South,2,B,P3,67181,181,Online,1
SALE-007877,25-04-2025,Delhi,3,North,1,B,P2,23968,67,Wholesale,3
SALE-007878,26-01-2025,Delhi,3,South,2,A,P2,21342,172,Retail,2
SALE-007879,11-02-2026,Delhi,3,South,2,E,P1,46458,487,Retail,2
SALE-007880,26-10-2025,Bangalore,1,North,1,C,P6,35940,294,Wholesale,3
SALE-007881,18-03-2025,Bangalore,1,West,3,A,P3,45211,189,Retail,2
SALE-007882,16-02-2026,Delhi,3,North,1,C,P5,10128,69,Wholesale,3
SALE-007883,17-05-2025,Mumbai,4,South,2,B,P3,97602,46,Retail,2
SALE-007884,20-01-2025,Delhi,3,South,2,C,P1,58175,103,Wholesale,3
SALE-007885,16-03-2026,Chennai,2,North,1,C,P1,64870,239,Wholesale,3
SALE-007886,30-07-2025,Mumbai,4,South,2,A,P6,93484,112,Online,1
SALE-007887,28-08-2025,Bangalore,1,West,3,A,P2,52855,316,Wholesale,3
SALE-007888,08-02-2025,Chennai,2,North,1,E,P6,54810,32,Retail,2
SALE-007889,11-03-2026,Delhi,3,South,2,C,P1,77676,252,Retail,2
SALE-007890,25-09-2025,Delhi,3,West,3,A,P3,25691,407,Retail,2
SALE-007891,26-07-2025,Mumbai,4,South,2,E,P2,74810,403,Wholesale,3
SALE-007892,24-04-2026,Mumbai,4,West,3,C,P2,11685,27,Retail,2
SALE-007893,15-03-2026,Delhi,3,South,2,C,P2,15530,469,Wholesale,3
SALE-007894,07-04-2026,Delhi,3,North,1,B,P3,87074,290,Wholesale,3
SALE-007895,24-09-2025,Mumbai,4,South,2,A,P2,65347,322,Wholesale,3
SALE-007896,03-06-2025,Chennai,2,North,1,D,P4,59600,117,Retail,2
SALE-007897,11-02-2025,Bangalore,1,West,3,A,P4,90935,309,Wholesale,3
SALE-007898,15-02-2026,Mumbai,4,West,3,B,P3,92709,137,Retail,2
SALE-007899,11-01-2025,Chennai,2,South,2,E,P5,97948,159,Retail,2
SALE-007900,21-10-2025,Delhi,3,North,1,A,P6,84905,312,Online,1
SALE-007901,08-04-2025,Bangalore,1,North,1,C,P5,5909,352,Wholesale,3
SALE-007902,03-03-2026,Chennai,2,West,3,D,P2,30029,376,Retail,2
SALE-007903,02-10-2025,Bangalore,1,West,3,E,P3,40889,74,Retail,2
SALE-007904,24-03-2026,Bangalore,1,South,2,A,P2,71166,420,Wholesale,3
SALE-007905,25-01-2026,Bangalore,1,West,3,E,P2,68878,409,Wholesale,3
SALE-007906,06-03-2026,Chennai,2,West,3,C,P4,33666,385,Online,1
SALE-007907,07-01-2026,Chennai,2,North,1,D,P1,52128,214,Retail,2
SALE-007908,18-08-2025,Delhi,3,North,1,C,P3,50707,389,Online,1
SALE-007909,04-01-2026,Bangalore,1,North,1,D,P1,71379,51,Wholesale,3
SALE-007910,02-03-2026,Mumbai,4,West,3,E,P4,59437,161,Wholesale,3
SALE-007911,08-08-2025,Mumbai,4,South,2,A,P1,2942,437,Retail,2
SALE-007912,06-03-2025,Mumbai,4,South,2,D,P6,56841,337,Online,1
SALE-007913,21-12-2025,Chennai,2,West,3,C,P4,23040,470,Online,1
SALE-007914,20-08-2025,Delhi,3,South,2,D,P6,57202,467,Online,1
SALE-007915,24-11-2025,Chennai,2,West,3,E,P5,78359,189,Online,1
SALE-007916,19-03-2026,Bangalore,1,South,2,E,P4,96040,419,Wholesale,3
SALE-007917,21-02-2025,Mumbai,4,West,3,E,P3,80717,419,Wholesale,3
SALE-007918,09-01-2026,Chennai,2,North,1,A,P5,66673,236,Retail,2
SALE-007919,07-03-2026,Mumbai,4,South,2,E,P2,94896,83,Wholesale,3
SALE-007920,11-01-2026,Chennai,2,North,1,A,P3,34673,283,Wholesale,3
SALE-007921,20-09-2025,Mumbai,4,North,1,B,P3,33017,139,Retail,2
SALE-007922,24-09-2025,Bangalore,1,South,2,D,P6,46041,234,Wholesale,3
SALE-007923,25-12-2025,Mumbai,4,West,3,C,P3,4259,28,Retail,2
SALE-007924,13-11-2025,Bangalore,1,North,1,A,P1,19760,138,Wholesale,3
SALE-007925,20-11-2025,Bangalore,1,North,1,A,P1,54292,291,Wholesale,3
SALE-007926,13-02-2026,Chennai,2,West,3,C,P2,24401,274,Online,1
SALE-007927,31-01-2026,Chennai,2,West,3,D,P1,15216,133,Retail,2
SALE-007928,03-06-2025,Chennai,2,South,2,E,P3,85003,390,Online,1
SALE-007929,24-12-2025,Bangalore,1,South,2,D,P6,23935,342,Online,1
SALE-007930,01-01-2026,Delhi,3,West,3,A,P4,88975,158,Online,1
SALE-007931,20-05-2025,Delhi,3,North,1,E,P2,40553,338,Online,1
SALE-007932,03-03-2026,Bangalore,1,West,3,B,P2,74091,493,Online,1
SALE-007933,20-02-2025,Bangalore,1,South,2,C,P3,71373,321,Retail,2
SALE-007934,27-04-2025,Chennai,2,North,1,D,P5,44686,196,Online,1
SALE-007935,25-02-2026,Chennai,2,North,1,E,P1,21268,190,Retail,2
SALE-007936,15-02-2025,Chennai,2,South,2,C,P5,23681,362,Online,1
SALE-007937,05-11-2025,Delhi,3,North,1,D,P3,43427,176,Wholesale,3
SALE-007938,29-03-2025,Delhi,3,West,3,A,P5,33964,112,Wholesale,3
SALE-007939,27-07-2025,Bangalore,1,South,2,A,P3,82987,152,Wholesale,3
SALE-007940,12-01-2026,Delhi,3,North,1,A,P1,81725,81,Wholesale,3
SALE-007941,26-09-2025,Chennai,2,South,2,B,P1,51916,171,Retail,2
SALE-007942,30-03-2025,Chennai,2,North,1,A,P2,47197,375,Online,1
SALE-007943,16-01-2026,Chennai,2,West,3,A,P5,20230,341,Retail,2
SALE-007944,28-04-2025,Chennai,2,South,2,A,P5,23910,200,Retail,2
SALE-007945,23-02-2025,Chennai,2,North,1,E,P5,92844,494,Retail,2
SALE-007946,17-03-2026,Mumbai,4,West,3,C,P5,16357,274,Online,1
SALE-007947,26-04-2025,Bangalore,1,West,3,B,P6,28907,161,Wholesale,3
SALE-007948,28-04-2025,Bangalore,1,West,3,D,P4,58050,94,Wholesale,3
SALE-007949,17-09-2025,Delhi,3,North,1,B,P2,69808,9,Retail,2
SALE-007950,16-03-2025,Chennai,2,North,1,C,P2,79372,180,Wholesale,3
SALE-007951,25-04-2026,Mumbai,4,West,3,A,P4,62557,11,Wholesale,3
SALE-007952,01-11-2025,Chennai,2,West,3,A,P6,50665,452,Online,1
SALE-007953,07-01-2025,Chennai,2,West,3,D,P5,79512,2,Retail,2
SALE-007954,01-01-2026,Delhi,3,West,3,B,P4,35022,283,Retail,2
SALE-007955,02-05-2025,Mumbai,4,West,3,B,P6,45816,402,Retail,2
SALE-007956,11-01-2025,Mumbai,4,North,1,D,P5,22520,357,Retail,2
SALE-007957,14-12-2025,Bangalore,1,South,2,B,P4,22999,162,Wholesale,3
SALE-007958,14-03-2026,Chennai,2,South,2,B,P2,21391,438,Wholesale,3
SALE-007959,03-08-2025,Mumbai,4,South,2,B,P4,85274,11,Wholesale,3
SALE-007960,05-03-2026,Bangalore,1,North,1,D,P6,54617,247,Retail,2
SALE-007961,06-10-2025,Mumbai,4,South,2,D,P3,18879,450,Online,1
SALE-007962,28-01-2025,Chennai,2,South,2,C,P5,88500,287,Wholesale,3
SALE-007963,23-08-2025,Bangalore,1,South,2,B,P4,87905,428,Retail,2
SALE-007964,02-01-2026,Mumbai,4,South,2,C,P5,4629,56,Retail,2
SALE-007965,09-11-2025,Delhi,3,West,3,E,P1,65369,345,Retail,2
SALE-007966,26-01-2025,Mumbai,4,North,1,E,P5,80212,234,Wholesale,3
SALE-007967,13-02-2026,Chennai,2,South,2,B,P4,7782,147,Retail,2
SALE-007968,23-02-2025,Delhi,3,West,3,A,P5,61877,288,Online,1
SALE-007969,29-01-2025,Mumbai,4,South,2,E,P6,9406,420,Wholesale,3
SALE-007970,12-04-2026,Mumbai,4,South,2,A,P3,96830,71,Wholesale,3
SALE-007971,19-12-2025,Bangalore,1,South,2,C,P3,70168,142,Retail,2
SALE-007972,13-06-2025,Chennai,2,South,2,B,P4,12664,379,Wholesale,3
SALE-007973,27-09-2025,Mumbai,4,South,2,C,P4,37541,173,Retail,2
SALE-007974,30-11-2025,Mumbai,4,West,3,C,P5,55538,257,Retail,2
SALE-007975,04-02-2025,Mumbai,4,South,2,D,P2,48058,180,Retail,2
SALE-007976,13-10-2025,Chennai,2,West,3,B,P3,14947,289,Wholesale,3
SALE-007977,14-12-2025,Delhi,3,South,2,D,P3,88532,162,Retail,2
SALE-007978,30-09-2025,Chennai,2,North,1,C,P1,39763,400,Online,1
SALE-007979,27-03-2026,Bangalore,1,West,3,A,P1,35522,351,Retail,2
SALE-007980,27-07-2025,Bangalore,1,South,2,B,P2,23524,121,Retail,2
SALE-007981,26-08-2025,Chennai,2,West,3,B,P3,46371,130,Wholesale,3
SALE-007982,18-02-2026,Mumbai,4,South,2,E,P4,62910,190,Retail,2
SALE-007983,03-04-2025,Mumbai,4,South,2,A,P3,10824,332,Wholesale,3
SALE-007984,22-06-2025,Delhi,3,West,3,A,P4,50075,19,Wholesale,3
SALE-007985,20-03-2025,Chennai,2,South,2,C,P4,40957,399,Wholesale,3
SALE-007986,20-04-2025,Chennai,2,South,2,C,P2,38964,464,Online,1
SALE-007987,05-08-2025,Mumbai,4,South,2,C,P3,61629,272,Online,1
SALE-007988,11-03-2026,Bangalore,1,South,2,E,P5,43438,412,Online,1
SALE-007989,24-12-2025,Bangalore,1,South,2,A,P3,2573,459,Online,1
SALE-007990,16-04-2025,Delhi,3,South,2,D,P3,68136,134,Wholesale,3
SALE-007991,16-02-2025,Delhi,3,West,3,A,P6,48794,283,Online,1
SALE-007992,30-06-2025,Bangalore,1,North,1,D,P1,75581,209,Wholesale,3
SALE-007993,05-03-2025,Chennai,2,South,2,B,P2,60774,423,Online,1
SALE-007994,03-09-2025,Delhi,3,West,3,D,P5,56446,395,Online,1
SALE-007995,01-09-2025,Mumbai,4,North,1,B,P5,80230,141,Online,1
SALE-007996,26-02-2026,Chennai,2,West,3,C,P5,17142,496,Retail,2
SALE-007997,16-11-2025,Mumbai,4,North,1,A,P4,54611,77,Retail,2
SALE-007998,28-03-2025,Delhi,3,North,1,C,P2,68918,328,Retail,2
SALE-007999,05-08-2025,Bangalore,1,North,1,A,P1,68870,25,Wholesale,3
SALE-008000,07-01-2025,Delhi,3,West,3,D,P4,20355,169,Online,1
SALE-008001,05-10-2025,Bangalore,1,North,1,A,P5,40337,124,Retail,2
SALE-008002,03-12-2025,Chennai,2,South,2,D,P4,81536,165,Wholesale,3
SALE-008003,29-07-2025,Delhi,3,South,2,A,P4,67336,270,Retail,2
SALE-008004,18-06-2025,Delhi,3,North,1,B,P6,96840,405,Wholesale,3
SALE-008005,26-11-2025,Delhi,3,North,1,D,P5,54654,43,Wholesale,3
SALE-008006,18-05-2025,Chennai,2,South,2,C,P5,96028,300,Retail,2
SALE-008007,17-03-2026,Mumbai,4,West,3,C,P1,89207,468,Wholesale,3
SALE-008008,26-01-2026,Mumbai,4,West,3,C,P2,17804,468,Retail,2
SALE-008009,16-01-2026,Bangalore,1,South,2,C,P3,40146,298,Online,1
SALE-008010,02-11-2025,Delhi,3,West,3,B,P3,34418,411,Online,1
SALE-008011,18-08-2025,Mumbai,4,West,3,B,P6,55027,33,Wholesale,3
SALE-008012,20-04-2026,Chennai,2,North,1,E,P3,23804,415,Retail,2
SALE-008013,04-11-2025,Delhi,3,West,3,E,P1,73081,144,Online,1
SALE-008014,10-06-2025,Bangalore,1,South,2,E,P4,53512,135,Wholesale,3
SALE-008015,01-01-2025,Mumbai,4,West,3,E,P5,85628,376,Online,1
SALE-008016,24-08-2025,Chennai,2,North,1,A,P2,92545,16,Retail,2
SALE-008017,13-03-2026,Chennai,2,South,2,D,P3,3535,46,Wholesale,3
SALE-008018,07-07-2025,Bangalore,1,South,2,C,P6,33664,4,Wholesale,3
SALE-008019,22-02-2026,Mumbai,4,South,2,A,P2,36874,3,Wholesale,3
SALE-008020,04-01-2025,Delhi,3,North,1,B,P2,85340,350,Wholesale,3
SALE-008021,05-02-2026,Chennai,2,South,2,C,P5,10078,275,Wholesale,3
SALE-008022,12-05-2025,Bangalore,1,North,1,D,P6,65636,347,Online,1
SALE-008023,03-03-2026,Chennai,2,North,1,D,P1,10363,285,Wholesale,3
SALE-008024,06-08-2025,Chennai,2,West,3,B,P5,72998,369,Online,1
SALE-008025,17-09-2025,Mumbai,4,South,2,C,P6,54864,236,Online,1
SALE-008026,01-01-2025,Mumbai,4,West,3,E,P1,93926,337,Wholesale,3
SALE-008027,12-03-2025,Delhi,3,West,3,C,P6,99546,65,Wholesale,3
SALE-008028,23-04-2026,Chennai,2,North,1,C,P4,34675,277,Retail,2
SALE-008029,27-06-2025,Bangalore,1,West,3,D,P2,83463,225,Retail,2
SALE-008030,02-04-2026,Chennai,2,West,3,B,P3,62536,183,Retail,2
SALE-008031,08-07-2025,Bangalore,1,West,3,C,P2,30662,89,Online,1
SALE-008032,18-10-2025,Chennai,2,South,2,A,P5,27592,11,Retail,2
SALE-008033,08-01-2025,Bangalore,1,West,3,A,P6,8421,99,Online,1
SALE-008034,10-09-2025,Chennai,2,North,1,B,P6,24927,420,Online,1
SALE-008035,12-02-2026,Chennai,2,South,2,E,P1,43170,39,Online,1
SALE-008036,12-04-2026,Delhi,3,North,1,C,P4,55547,50,Wholesale,3
SALE-008037,19-10-2025,Mumbai,4,South,2,C,P4,7948,284,Online,1
SALE-008038,10-03-2026,Mumbai,4,South,2,D,P1,83038,20,Retail,2
SALE-008039,01-09-2025,Bangalore,1,South,2,C,P1,1203,167,Retail,2
SALE-008040,03-05-2025,Chennai,2,North,1,E,P1,82241,491,Retail,2
SALE-008041,26-10-2025,Chennai,2,West,3,C,P4,64521,409,Retail,2
SALE-008042,10-10-2025,Mumbai,4,South,2,C,P2,69101,383,Online,1
SALE-008043,01-02-2025,Bangalore,1,North,1,D,P2,34325,253,Retail,2
SALE-008044,30-11-2025,Delhi,3,South,2,A,P6,80564,174,Online,1
SALE-008045,12-01-2026,Delhi,3,West,3,A,P6,37470,200,Wholesale,3
SALE-008046,26-05-2025,Delhi,3,South,2,E,P4,86074,288,Retail,2
SALE-008047,05-06-2025,Chennai,2,North,1,B,P3,15308,447,Online,1
SALE-008048,17-02-2026,Bangalore,1,South,2,B,P5,84094,212,Online,1
SALE-008049,16-01-2025,Mumbai,4,North,1,D,P4,52313,368,Online,1
SALE-008050,21-12-2025,Chennai,2,West,3,C,P3,27175,370,Retail,2
SALE-008051,16-02-2025,Chennai,2,West,3,D,P5,42567,300,Retail,2
SALE-008052,08-09-2025,Delhi,3,South,2,A,P2,6291,425,Retail,2
SALE-008053,06-07-2025,Bangalore,1,West,3,E,P1,9202,84,Online,1
SALE-008054,31-01-2025,Bangalore,1,North,1,B,P6,59947,249,Online,1
SALE-008055,17-09-2025,Delhi,3,South,2,C,P5,58660,9,Wholesale,3
SALE-008056,25-02-2026,Delhi,3,North,1,B,P6,21023,373,Online,1
SALE-008057,17-01-2025,Delhi,3,South,2,A,P1,87706,461,Online,1
SALE-008058,08-02-2025,Chennai,2,North,1,C,P3,87078,38,Wholesale,3
SALE-008059,31-10-2025,Chennai,2,South,2,A,P6,98510,470,Retail,2
SALE-008060,06-03-2026,Chennai,2,North,1,B,P4,66309,124,Online,1
SALE-008061,19-04-2026,Mumbai,4,North,1,B,P4,54257,350,Wholesale,3
SALE-008062,08-03-2026,Mumbai,4,South,2,A,P1,95706,37,Online,1
SALE-008063,08-02-2025,Bangalore,1,North,1,C,P5,4031,298,Wholesale,3
SALE-008064,12-05-2025,Delhi,3,West,3,A,P5,77694,151,Retail,2
SALE-008065,30-01-2025,Delhi,3,North,1,C,P6,14824,75,Online,1
SALE-008066,07-06-2025,Chennai,2,South,2,D,P3,80407,206,Wholesale,3
SALE-008067,05-10-2025,Mumbai,4,West,3,D,P4,81027,144,Retail,2
SALE-008068,22-07-2025,Delhi,3,West,3,C,P1,60563,39,Wholesale,3
SALE-008069,07-03-2025,Bangalore,1,North,1,A,P2,87252,476,Wholesale,3
SALE-008070,18-04-2025,Delhi,3,North,1,C,P6,21290,310,Online,1
SALE-008071,25-09-2025,Chennai,2,North,1,B,P4,19817,381,Retail,2
SALE-008072,10-08-2025,Chennai,2,West,3,A,P4,68176,114,Online,1
SALE-008073,19-10-2025,Mumbai,4,West,3,C,P3,62189,104,Retail,2
SALE-008074,18-01-2025,Bangalore,1,West,3,B,P4,33937,155,Online,1
SALE-008075,31-03-2025,Bangalore,1,South,2,E,P3,68344,174,Retail,2
SALE-008076,30-06-2025,Delhi,3,South,2,B,P3,42380,458,Wholesale,3
SALE-008077,12-09-2025,Bangalore,1,North,1,C,P2,11155,302,Retail,2
SALE-008078,31-03-2026,Delhi,3,South,2,A,P6,77071,20,Wholesale,3
SALE-008079,10-09-2025,Delhi,3,South,2,A,P5,53436,347,Wholesale,3
SALE-008080,14-09-2025,Mumbai,4,North,1,D,P4,12947,342,Online,1
SALE-008081,18-01-2026,Bangalore,1,North,1,C,P3,53382,429,Retail,2
SALE-008082,18-03-2026,Chennai,2,West,3,B,P3,96819,288,Online,1
SALE-008083,12-12-2025,Delhi,3,West,3,B,P5,27844,288,Retail,2
SALE-008084,28-03-2025,Delhi,3,North,1,C,P5,63348,119,Retail,2
SALE-008085,31-03-2025,Delhi,3,North,1,B,P3,75201,177,Online,1
SALE-008086,25-08-2025,Bangalore,1,South,2,E,P4,21960,486,Retail,2
SALE-008087,25-01-2026,Bangalore,1,South,2,D,P6,31483,303,Online,1
SALE-008088,11-03-2025,Bangalore,1,South,2,A,P4,12950,40,Wholesale,3
SALE-008089,13-02-2025,Delhi,3,North,1,B,P6,11432,5,Wholesale,3
SALE-008090,19-07-2025,Chennai,2,North,1,E,P4,57115,446,Retail,2
SALE-008091,01-06-2025,Chennai,2,West,3,C,P5,5414,104,Online,1
SALE-008092,27-03-2025,Bangalore,1,South,2,B,P4,83557,265,Retail,2
SALE-008093,19-01-2025,Chennai,2,West,3,C,P6,33007,455,Wholesale,3
SALE-008094,11-04-2025,Delhi,3,North,1,E,P4,27872,146,Retail,2
SALE-008095,06-02-2026,Bangalore,1,South,2,E,P4,63216,430,Wholesale,3
SALE-008096,05-04-2025,Bangalore,1,West,3,A,P5,78846,232,Wholesale,3
SALE-008097,11-09-2025,Delhi,3,North,1,C,P1,40675,1,Wholesale,3
SALE-008098,23-12-2025,Bangalore,1,West,3,D,P1,53129,241,Online,1
SALE-008099,30-01-2025,Delhi,3,South,2,A,P4,12510,378,Online,1
SALE-008100,06-09-2025,Bangalore,1,West,3,C,P1,48061,134,Wholesale,3
SALE-008101,02-03-2026,Chennai,2,West,3,C,P4,63972,206,Wholesale,3
SALE-008102,02-02-2025,Bangalore,1,North,1,E,P5,14549,216,Wholesale,3
SALE-008103,03-04-2026,Bangalore,1,South,2,E,P4,1701,209,Wholesale,3
SALE-008104,17-08-2025,Bangalore,1,West,3,C,P2,20455,81,Online,1
SALE-008105,12-01-2025,Mumbai,4,North,1,E,P3,9918,236,Online,1
SALE-008106,28-04-2025,Chennai,2,South,2,C,P5,69160,21,Online,1
SALE-008107,16-12-2025,Delhi,3,North,1,C,P6,9141,368,Online,1
SALE-008108,04-06-2025,Mumbai,4,South,2,A,P2,47771,291,Retail,2
SALE-008109,27-02-2026,Chennai,2,North,1,A,P2,69208,186,Retail,2
SALE-008110,28-01-2026,Bangalore,1,North,1,D,P3,20493,378,Online,1
SALE-008111,03-09-2025,Bangalore,1,North,1,A,P2,83809,305,Retail,2
SALE-008112,09-02-2026,Delhi,3,West,3,B,P3,13199,226,Wholesale,3
SALE-008113,28-11-2025,Delhi,3,West,3,B,P4,48473,205,Retail,2
SALE-008114,04-09-2025,Chennai,2,North,1,E,P5,59119,142,Online,1
SALE-008115,29-01-2025,Chennai,2,South,2,B,P5,21255,68,Online,1
SALE-008116,10-06-2025,Delhi,3,North,1,A,P5,76457,382,Wholesale,3
SALE-008117,23-08-2025,Chennai,2,West,3,D,P3,62871,472,Online,1
SALE-008118,09-07-2025,Delhi,3,South,2,C,P3,28916,134,Online,1
SALE-008119,27-04-2025,Bangalore,1,West,3,D,P2,3170,404,Online,1
SALE-008120,28-09-2025,Delhi,3,North,1,A,P5,24578,352,Online,1
SALE-008121,15-09-2025,Mumbai,4,West,3,A,P2,19093,23,Online,1
SALE-008122,29-06-2025,Delhi,3,West,3,A,P4,60974,233,Online,1
SALE-008123,08-01-2026,Delhi,3,West,3,E,P2,14140,14,Retail,2
SALE-008124,21-06-2025,Mumbai,4,North,1,B,P5,57636,342,Online,1
SALE-008125,14-03-2026,Mumbai,4,West,3,A,P3,63535,209,Wholesale,3
SALE-008126,01-10-2025,Mumbai,4,North,1,C,P2,70568,360,Retail,2
SALE-008127,16-09-2025,Mumbai,4,North,1,B,P2,87160,307,Online,1
SALE-008128,15-05-2025,Delhi,3,West,3,B,P3,67844,373,Retail,2
SALE-008129,20-06-2025,Chennai,2,South,2,E,P3,11149,258,Online,1
SALE-008130,29-07-2025,Mumbai,4,West,3,D,P5,57498,177,Online,1
SALE-008131,24-08-2025,Bangalore,1,West,3,B,P4,6162,263,Retail,2
SALE-008132,26-02-2026,Delhi,3,West,3,B,P6,75951,227,Retail,2
SALE-008133,25-02-2026,Chennai,2,South,2,A,P5,93935,100,Wholesale,3
SALE-008134,05-07-2025,Bangalore,1,South,2,C,P2,30080,178,Retail,2
SALE-008135,21-02-2026,Delhi,3,North,1,A,P5,16593,142,Online,1
SALE-008136,30-12-2025,Delhi,3,South,2,C,P5,96733,20,Online,1
SALE-008137,19-03-2026,Bangalore,1,South,2,B,P3,6243,220,Wholesale,3
SALE-008138,05-04-2025,Mumbai,4,West,3,C,P4,27934,397,Retail,2
SALE-008139,13-01-2026,Mumbai,4,North,1,A,P6,27796,313,Retail,2
SALE-008140,11-01-2025,Bangalore,1,North,1,A,P4,77250,249,Wholesale,3
SALE-008141,09-03-2025,Chennai,2,South,2,D,P5,80061,177,Retail,2
SALE-008142,14-01-2026,Mumbai,4,South,2,E,P3,7978,236,Retail,2
SALE-008143,29-07-2025,Delhi,3,West,3,D,P3,73504,455,Retail,2
SALE-008144,15-07-2025,Delhi,3,South,2,B,P2,98840,451,Retail,2
SALE-008145,04-01-2026,Chennai,2,South,2,C,P1,59421,133,Online,1
SALE-008146,08-04-2025,Delhi,3,North,1,A,P2,31192,437,Retail,2
SALE-008147,03-04-2025,Mumbai,4,South,2,A,P6,38399,436,Wholesale,3
SALE-008148,17-04-2026,Chennai,2,West,3,A,P2,97829,353,Wholesale,3
SALE-008149,22-01-2025,Mumbai,4,North,1,A,P2,92936,430,Wholesale,3
SALE-008150,26-03-2026,Chennai,2,North,1,B,P1,73290,315,Retail,2
SALE-008151,21-06-2025,Bangalore,1,South,2,E,P3,87823,9,Online,1
SALE-008152,18-01-2026,Delhi,3,West,3,D,P3,21636,53,Wholesale,3
SALE-008153,14-05-2025,Chennai,2,North,1,D,P4,73711,91,Wholesale,3
SALE-008154,02-03-2026,Bangalore,1,West,3,A,P4,2295,271,Online,1
SALE-008155,25-01-2025,Mumbai,4,West,3,A,P5,84834,226,Wholesale,3
SALE-008156,04-07-2025,Bangalore,1,South,2,C,P6,5512,338,Retail,2
SALE-008157,26-03-2025,Mumbai,4,West,3,A,P5,72999,260,Wholesale,3
SALE-008158,24-02-2025,Chennai,2,North,1,D,P5,84198,418,Retail,2
SALE-008159,08-09-2025,Chennai,2,South,2,C,P4,66162,318,Online,1
SALE-008160,24-05-2025,Delhi,3,North,1,C,P4,84100,237,Online,1
SALE-008161,17-12-2025,Delhi,3,West,3,A,P2,45140,213,Wholesale,3
SALE-008162,02-02-2026,Chennai,2,West,3,C,P3,31807,210,Retail,2
SALE-008163,16-06-2025,Mumbai,4,South,2,E,P4,44713,308,Online,1
SALE-008164,16-02-2026,Mumbai,4,South,2,A,P1,84972,164,Wholesale,3
SALE-008165,12-08-2025,Chennai,2,North,1,E,P2,57023,99,Wholesale,3
SALE-008166,08-08-2025,Mumbai,4,North,1,A,P1,43420,186,Wholesale,3
SALE-008167,28-06-2025,Chennai,2,West,3,E,P1,35347,71,Online,1
SALE-008168,29-04-2025,Delhi,3,South,2,A,P3,30934,226,Retail,2
SALE-008169,09-03-2026,Mumbai,4,West,3,D,P1,63598,430,Retail,2
SALE-008170,22-09-2025,Delhi,3,West,3,A,P1,96198,421,Retail,2
SALE-008171,18-03-2026,Bangalore,1,North,1,D,P6,15301,194,Wholesale,3
SALE-008172,05-03-2026,Delhi,3,North,1,B,P1,19943,425,Retail,2
SALE-008173,30-05-2025,Bangalore,1,North,1,B,P1,38445,336,Online,1
SALE-008174,20-02-2026,Delhi,3,South,2,A,P2,48940,412,Wholesale,3
SALE-008175,29-03-2026,Delhi,3,North,1,D,P2,60982,310,Online,1
SALE-008176,03-08-2025,Mumbai,4,South,2,D,P3,73090,252,Online,1
SALE-008177,16-07-2025,Delhi,3,West,3,C,P3,75293,158,Online,1
SALE-008178,11-02-2025,Chennai,2,South,2,C,P6,59568,31,Retail,2
SALE-008179,22-02-2025,Mumbai,4,North,1,E,P1,89445,8,Wholesale,3
SALE-008180,25-04-2026,Mumbai,4,South,2,C,P5,89854,486,Wholesale,3
SALE-008181,19-03-2026,Mumbai,4,South,2,A,P1,45217,99,Online,1
SALE-008182,26-11-2025,Delhi,3,North,1,C,P1,29304,455,Wholesale,3
SALE-008183,08-09-2025,Mumbai,4,North,1,C,P6,14940,338,Wholesale,3
SALE-008184,22-10-2025,Bangalore,1,West,3,A,P3,43582,432,Retail,2
SALE-008185,13-01-2026,Bangalore,1,South,2,A,P4,40526,228,Wholesale,3
SALE-008186,28-09-2025,Delhi,3,West,3,E,P3,57622,186,Online,1
SALE-008187,31-03-2026,Mumbai,4,West,3,D,P2,84420,85,Wholesale,3
SALE-008188,17-02-2026,Chennai,2,South,2,C,P3,40226,260,Online,1
SALE-008189,03-05-2025,Chennai,2,West,3,B,P6,12878,96,Wholesale,3
SALE-008190,02-01-2026,Bangalore,1,South,2,D,P4,61844,80,Online,1
SALE-008191,22-01-2026,Delhi,3,West,3,A,P1,62805,274,Online,1
SALE-008192,05-12-2025,Delhi,3,West,3,C,P4,77861,482,Wholesale,3
SALE-008193,23-09-2025,Delhi,3,South,2,E,P6,13940,278,Online,1
SALE-008194,14-12-2025,Delhi,3,North,1,B,P6,98547,283,Retail,2
SALE-008195,29-01-2025,Delhi,3,South,2,D,P3,2537,76,Retail,2
SALE-008196,08-04-2026,Mumbai,4,North,1,C,P5,63645,489,Online,1
SALE-008197,04-02-2025,Mumbai,4,South,2,A,P6,53234,32,Online,1
SALE-008198,06-01-2025,Mumbai,4,South,2,D,P2,64727,455,Online,1
SALE-008199,31-01-2026,Chennai,2,North,1,B,P6,46424,296,Wholesale,3
SALE-008200,21-04-2025,Mumbai,4,North,1,A,P4,94773,358,Retail,2
